timestamp,open_15m,high_15m,low_15m,close_15m,volume,tick_count
2022-12-04 21:30:00,1.23197,1.23302,1.23191,1.23263,0,15
2022-12-04 21:45:00,1.23263,1.23279,1.23213,1.23263,0,15
2022-12-04 22:00:00,1.23265,1.23361,1.23224,1.23357,0,15
2022-12-04 22:15:00,1.23361,1.23405,1.23325,1.23337,0,15
2022-12-04 22:30:00,1.23336,1.23397,1.23317,1.23375,0,15
2022-12-04 22:45:00,1.23377,1.23411,1.23353,1.23369,0,15
2022-12-04 23:00:00,1.2337,1.23415,1.23358,1.23394,0,15
2022-12-04 23:15:00,1.23394,1.23441,1.23348,1.23429,0,15
2022-12-04 23:30:00,1.23428,1.23435,1.23352,1.23392,0,15
2022-12-04 23:45:00,1.23393,1.23424,1.23387,1.23416,0,15
2022-12-05 00:00:00,1.23414,1.23417,1.23359,1.23374,0,15
2022-12-05 00:15:00,1.23373,1.23418,1.23352,1.23418,0,15
2022-12-05 00:30:00,1.23417,1.23434,1.23342,1.23358,0,15
2022-12-05 00:45:00,1.23355,1.23362,1.2329,1.23334,0,15
2022-12-05 01:00:00,1.23333,1.23338,1.23264,1.23266,0,15
2022-12-05 01:15:00,1.23268,1.23323,1.23252,1.23281,0,15
2022-12-05 01:30:00,1.23282,1.23313,1.23211,1.23241,0,15
2022-12-05 01:45:00,1.23245,1.23305,1.23208,1.23258,0,15
2022-12-05 02:00:00,1.23268,1.23281,1.23016,1.23121,0,15
2022-12-05 02:15:00,1.23121,1.2315,1.23048,1.23048,0,15
2022-12-05 02:30:00,1.23046,1.2316,1.2302,1.2302,0,15
2022-12-05 02:45:00,1.23019,1.23049,1.22853,1.22946,0,15
2022-12-05 03:00:00,1.22946,1.22971,1.22607,1.22752,0,15
2022-12-05 03:15:00,1.22754,1.22842,1.2263,1.22651,0,15
2022-12-05 03:30:00,1.2265,1.22745,1.22622,1.22651,0,15
2022-12-05 03:45:00,1.22654,1.22881,1.2265,1.22879,0,15
2022-12-05 04:00:00,1.22878,1.22951,1.2279,1.22871,0,15
2022-12-05 04:15:00,1.22873,1.22995,1.22815,1.22819,0,15
2022-12-05 04:30:00,1.22819,1.22819,1.22636,1.22723,0,15
2022-12-05 04:45:00,1.22723,1.2285,1.22634,1.2283,0,15
2022-12-05 05:00:00,1.2283,1.22903,1.22788,1.22837,0,15
2022-12-05 05:15:00,1.22838,1.22844,1.22495,1.22543,0,15
2022-12-05 05:30:00,1.22543,1.22582,1.22351,1.22454,0,15
2022-12-05 05:45:00,1.22453,1.22517,1.22332,1.22462,0,15
2022-12-05 06:00:00,1.22462,1.22633,1.22412,1.2263,0,15
2022-12-05 06:15:00,1.2263,1.22722,1.2258,1.22662,0,15
2022-12-05 06:30:00,1.22663,1.22679,1.22561,1.22563,0,15
2022-12-05 06:45:00,1.22564,1.22804,1.22562,1.22754,0,15
2022-12-05 07:00:00,1.22754,1.22934,1.22742,1.22853,0,15
2022-12-05 07:15:00,1.22853,1.22977,1.22829,1.22887,0,15
2022-12-05 07:30:00,1.22886,1.22915,1.22791,1.22895,0,15
2022-12-05 07:45:00,1.22894,1.23198,1.22882,1.23136,0,15
2022-12-05 08:00:00,1.23136,1.23157,1.22952,1.2297,0,15
2022-12-05 08:15:00,1.22969,1.23093,1.22932,1.23023,0,15
2022-12-05 08:30:00,1.23023,1.23046,1.22881,1.22921,0,15
2022-12-05 08:45:00,1.22918,1.22932,1.22592,1.22618,0,15
2022-12-05 09:00:00,1.2262,1.22726,1.22583,1.22717,0,15
2022-12-05 09:15:00,1.22717,1.22746,1.22438,1.22461,0,15
2022-12-05 09:30:00,1.22459,1.22669,1.22452,1.22614,0,15
2022-12-05 09:45:00,1.22614,1.22625,1.22437,1.2246,0,15
2022-12-05 10:00:00,1.2246,1.2246,1.21905,1.22093,0,15
2022-12-05 10:15:00,1.22094,1.222,1.22008,1.22076,0,15
2022-12-05 10:30:00,1.22074,1.22163,1.21879,1.22163,0,15
2022-12-05 10:45:00,1.22162,1.22256,1.2209,1.22145,0,15
2022-12-05 11:00:00,1.22144,1.22235,1.22029,1.22069,0,15
2022-12-05 11:15:00,1.22068,1.22091,1.21856,1.21923,0,15
2022-12-05 11:30:00,1.21923,1.21934,1.21751,1.21809,0,15
2022-12-05 11:45:00,1.21804,1.21807,1.21628,1.2167,0,15
2022-12-05 12:00:00,1.2167,1.21796,1.21633,1.21795,0,15
2022-12-05 12:15:00,1.21794,1.21979,1.21792,1.2196,0,15
2022-12-05 12:30:00,1.21959,1.21974,1.21785,1.21811,0,15
2022-12-05 12:45:00,1.21812,1.21854,1.21782,1.21814,0,15
2022-12-05 13:00:00,1.21812,1.21904,1.21774,1.21902,0,15
2022-12-05 13:15:00,1.21903,1.21963,1.21896,1.21926,0,15
2022-12-05 13:30:00,1.21931,1.21953,1.21852,1.21855,0,15
2022-12-05 13:45:00,1.21853,1.21883,1.21768,1.21814,0,15
2022-12-05 14:00:00,1.21813,1.21836,1.21731,1.21791,0,15
2022-12-05 14:15:00,1.21792,1.21807,1.21677,1.21697,0,15
2022-12-05 14:30:00,1.21696,1.21705,1.21627,1.21656,0,15
2022-12-05 14:45:00,1.21656,1.21772,1.2161,1.21733,0,15
2022-12-05 15:00:00,1.21732,1.21807,1.21727,1.21772,0,15
2022-12-05 15:15:00,1.21771,1.21775,1.21661,1.21663,0,15
2022-12-05 15:30:00,1.21664,1.21736,1.21648,1.21733,0,15
2022-12-05 15:45:00,1.21733,1.21868,1.21723,1.21778,0,15
2022-12-05 16:00:00,1.21778,1.21862,1.21769,1.21824,0,15
2022-12-05 16:15:00,1.21825,1.21902,1.2181,1.21883,0,15
2022-12-05 16:30:00,1.21885,1.21913,1.21861,1.21912,0,15
